product_subgroup_desc,style_colour_desc,gender,style_colour_code,period,range_segment,material,product_launch_date,colour_description,distinct_store_count,pareto,month,season,sales,beg_inv,end_inv,total_stock,weeks_selling,standard_selling_price,standard_cost_price,aur,margin  v,margin %,sales v,discount v,discount %,price_metric
City,Handbag City Style 45153,Women,2001502960,202202,Carryover,,1/1/19,Cream,278,A,February,Spring/Summer,45,106,57,106,44,285,122.44,169.543207,2119.644315,0.28,7629.444315,5195.555685,68%,MIDDLE
City,Handbag City Style 45153,Women,2001502960,202203,Carryover,,1/1/19,Cream,278,A,March,Spring/Summer,37,51,36,73,44,285,122.44,166.397564,1626.429868,0.26,6156.709868,4388.290132,71%,MIDDLE
City,Handbag City Style 45153,Women,2001502960,202204,Carryover,,1/1/19,Cream,278,A,April,Spring/Summer,31,47,44,75,44,285,122.44,164.206486,1294.761066,0.25,5090.401066,3744.598934,74%,MIDDLE
City,Handbag City Style 45153,Women,2001502960,202205,Carryover,,1/1/19,Cream,278,A,May,Spring/Summer,41,56,36,78,44,285,122.44,146.410487,982.789967,0.16,6002.829967,5682.170033,95%,MIDDLE
City,Handbag City Style 45153,Women,2001502960,202206,Carryover,,1/1/19,Cream,278,A,June,Spring/Summer,57,62,59,117,44,285,122.44,127.146045,268.244565,0.04,7247.324565,8997.675435,124%,MIDDLE
City,Handbag City Style 45153,Women,2001502960,202207,Carryover,,1/1/19,Cream,278,A,July,Spring/Summer,5,8,7,12,40,285,122.44,151.947777,147.538885,0.19,759.738885,665.261115,88%,MIDDLE
City,Handbag City Style 45153,Women,2001502960,202208,Carryover,,1/1/19,Cream,278,A,August,Fall/Winter,20,29,20,40,44,285,122.44,148.53409,521.8818,0.18,2970.6818,2729.3182,92%,MIDDLE
City,Handbag City Style 45153,Women,2001502960,202209,Carryover,,1/1/19,Cream,278,A,September,Fall/Winter,6,18,13,19,44,285,122.44,143.807272,128.203632,0.15,862.843632,847.156368,98%,MIDDLE
City,Handbag City Style 45153,Women,2001502960,202210,Carryover,,1/1/19,Cream,278,A,October,Fall/Winter,7,9,5,12,44,285,122.44,176.01125,374.99875,0.3,1232.07875,762.92125,62%,MIDDLE
City,Handbag City Style 45153,Women,2001502960,202211,Carryover,,1/1/19,Cream,278,A,November,Fall/Winter,16,15,11,27,44,285,122.44,140.4466365,319.231957,0.12,2278.271957,2281.728043,100%,MIDDLE
City,Handbag City Style 45153,Women,2001502960,202212,Carryover,,1/1/19,Cream,278,A,December,Fall/Winter,10,17,9,19,44,285,122.44,161.3975,389.575,0.24,1613.975,1236.025,77%,MIDDLE
City,Handbag City Style 46846,Women,2001581451,202203,Newness,,10/9/21,Red,23,A,March,Spring/Summer,1,1,1,2,5,195,68.09,147.93,79.84,0.54,147.93,47.07,32%,ENTRY
City,Handbag City Style 46846,Women,2001581451,202205,Newness,,10/9/21,Red,23,A,May,Spring/Summer,1,1,0,1,1,195,68.09,168.77,100.68,0.6,168.77,26.23,16%,ENTRY
City,Handbag City Style 46846,Women,2001581451,202206,Newness,,10/9/21,Red,23,A,June,Spring/Summer,2,3,1,3,10,195,68.09,135.675,135.17,0.5,271.35,118.65,44%,ENTRY
City,Handbag City Style 46846,Women,2001581451,202209,Newness,,10/9/21,Red,23,A,September,Fall/Winter,1,1,1,2,31,195,68.09,118.18,50.09,0.42,118.18,76.82,65%,ENTRY
City,Handbag City Style 48818,Women,2001666951,202202,Carryover EOL,,1/1/00,Pearl,26,C,February,Spring/Summer,1,1,0,1,1,310,149.41,190.08,40.67,0.21,190.08,119.92,63%,EXIT
City,Handbag City Style 48818,Women,2001666951,202203,Carryover EOL,,1/1/00,Pearl,26,C,March,Spring/Summer,0,0,0,0,5,310,149.41,161.79,0.0,0.0,0.0,0.0,0%,EXIT
City,Handbag City Style 48818,Women,2001666951,202207,Carryover EOL,,1/1/00,Pearl,26,C,July,Spring/Summer,2,3,2,4,40,310,149.41,253.096666,207.373332,0.41,506.193332,113.806668,22%,EXIT
City,Handbag City Style 48818,Women,2001666951,202209,Carryover EOL,,1/1/00,Pearl,26,C,September,Fall/Winter,1,1,1,2,40,310,149.41,271.9,122.49,0.45,271.9,38.1,14%,EXIT
City,Handbag City Style 49771,Women,2001704951,202202,Carryover EOL,,3/3/20,Pink,243,A,February,Spring/Summer,19,41,18,41,44,300,63.69,191.833333,2434.723327,0.67,3644.833327,2055.166673,56%,EXIT
City,Handbag City Style 49771,Women,2001704951,202203,Carryover EOL,,3/3/20,Pink,243,A,March,Spring/Summer,19,23,11,30,44,300,63.69,198.273157,2557.079983,0.68,3767.189983,1932.810017,51%,EXIT
City,Handbag City Style 49771,Women,2001704951,202204,Carryover EOL,,3/3/20,Pink,243,A,April,Spring/Summer,25,40,23,48,44,300,63.69,198.3776,3367.19,0.68,4959.44,2540.56,51%,EXIT
City,Handbag City Style 49771,Women,2001704951,202205,Carryover EOL,,3/3/20,Pink,243,A,May,Spring/Summer,23,20,19,49,44,300,63.69,202.248125,3186.836875,0.69,4651.706875,2248.293125,48%,EXIT
City,Handbag City Style 49771,Women,2001704951,202206,Carryover EOL,,3/3/20,Pink,243,A,June,Spring/Summer,28,19,19,61,44,300,63.69,162.851333,2776.517324,0.61,4559.837324,3840.162676,84%,EXIT
City,Handbag City Style 49771,Women,2001704951,202207,Carryover EOL,,3/3/20,Pink,243,A,July,Spring/Summer,11,10,11,29,44,300,63.69,215.473333,1669.616663,0.7,2370.206663,929.793337,39%,EXIT
City,Handbag City Style 49771,Women,2001704951,202208,Carryover EOL,,3/3/20,Pink,243,A,August,Fall/Winter,4,7,4,8,44,300,63.69,214.5025,603.25,0.7,858.01,341.99,40%,EXIT
City,Handbag City Style 49771,Women,2001704951,202209,Carryover EOL,,3/3/20,Pink,243,A,September,Fall/Winter,3,3,3,6,36,300,63.69,228.053333,493.089999,0.72,684.159999,215.840001,32%,EXIT
City,Handbag City Style 49771,Women,2001704951,202210,Carryover EOL,,3/3/20,Pink,243,A,October,Fall/Winter,2,2,2,4,44,300,63.69,222.33,317.28,0.71,444.66,155.34,35%,EXIT
City,Handbag City Style 49771,Women,2001704951,202211,Carryover EOL,,3/3/20,Pink,243,A,November,Fall/Winter,5,4,3,8,44,300,63.69,160.3175,491.55,0.6,810.0,690.0,85%,EXIT
City,Handbag City Style 49771,Women,2001704951,202212,Carryover EOL,,3/3/20,Pink,243,A,December,Fall/Winter,3,4,3,6,44,300,63.69,181.473333,353.349999,0.65,544.419999,355.580001,65%,EXIT
City,Handbag City Style 50063,Women,2001712143,202202,Carryover,,26/08/2020,Grey,257,A,February,Spring/Summer,43,82,38,82,44,180,38.35,138.585,4310.105,0.72,5959.155,1780.845,30%,ENTRY
City,Handbag City Style 50063,Women,2001712143,202203,Carryover,,26/08/2020,Grey,257,A,March,Spring/Summer,36,43,33,69,44,180,38.35,135.669756,3503.511216,0.72,4884.111216,1595.888784,33%,ENTRY
City,Handbag City Style 50063,Women,2001712143,202204,Carryover,,26/08/2020,Grey,257,A,April,Spring/Summer,24,26,25,49,44,180,38.35,135.261923,2325.886152,0.72,3246.286152,1073.713848,33%,ENTRY
City,Handbag City Style 50063,Women,2001712143,202205,Carryover,,26/08/2020,Grey,257,A,May,Spring/Summer,27,31,26,53,44,180,38.35,130.058928,2476.141056,0.71,3511.591056,1348.408944,38%,ENTRY
City,Handbag City Style 50063,Women,2001712143,202206,Carryover,,26/08/2020,Grey,257,A,June,Spring/Summer,30,36,31,61,44,180,38.35,101.059193,1881.27579,0.62,3031.77579,2368.22421,78%,ENTRY
City,Handbag City Style 50063,Women,2001712143,202207,Carryover,,26/08/2020,Grey,257,A,July,Spring/Summer,43,46,40,83,44,180,38.35,100.537286,2674.053298,0.62,4323.103298,3416.896702,79%,ENTRY
City,Handbag City Style 50063,Women,2001712143,202208,Carryover,,26/08/2020,Grey,257,A,August,Fall/Winter,33,36,36,70,44,180,38.35,95.120833,1873.437489,0.6,3138.987489,2801.012511,89%,ENTRY
City,Handbag City Style 50063,Women,2001712143,202209,Carryover,,26/08/2020,Grey,257,A,September,Fall/Winter,4,6,4,8,44,180,38.35,107.91,278.24,0.64,431.64,288.36,67%,ENTRY
City,Handbag City Style 50063,Women,2001712143,202210,Carryover,,26/08/2020,Grey,257,A,October,Fall/Winter,1,1,1,2,36,180,38.35,88.43,50.08,0.57,88.43,91.57,104%,ENTRY
City,Handbag City Style 50063,Women,2001712143,202211,Carryover,,26/08/2020,Grey,257,A,November,Fall/Winter,4,4,4,8,40,180,38.35,96.92,234.28,0.6,387.68,332.32,86%,ENTRY
City,Handbag City Style 50063,Women,2001712143,202212,Carryover,,26/08/2020,Grey,257,A,December,Fall/Winter,3,3,2,5,44,180,38.35,163.103333,374.259999,0.76,489.309999,50.690001,10%,ENTRY
Clutch,Handbag Clutch Style 38511,Women,2000976351,202202,Carryover,,3/12/14,Cognac,122,Tail,February,Spring/Summer,24,30,4,30,44,60,11.28,38.739464,659.027136,0.71,929.747136,510.252864,55%,ENTRY
Clutch,Handbag Clutch Style 38511,Women,2000976351,202203,Carryover,,3/12/14,Cognac,122,Tail,March,Spring/Summer,1,1,0,1,5,60,11.28,42.42,31.14,0.73,42.42,17.58,41%,ENTRY
Clutch,Handbag Clutch Style 38511,Women,2000976351,202204,Carryover,,3/12/14,Cognac,122,Tail,April,Spring/Summer,5,5,0,5,44,60,11.28,39.6275,141.7375,0.72,198.1375,101.8625,51%,ENTRY
Clutch,Handbag Clutch Style 38511,Women,2000976351,202207,Carryover,,3/12/14,Cognac,122,Tail,July,Spring/Summer,1,2,1,2,22,60,11.28,37.296666,26.016666,0.7,37.296666,22.703334,61%,ENTRY
Clutch,Handbag Clutch Style 38511,Women,2000976351,202209,Carryover,,3/12/14,Cognac,122,Tail,September,Fall/Winter,1,1,0,1,31,60,11.28,47.83,36.55,0.76,47.83,12.17,25%,ENTRY
Clutch,Handbag Clutch Style 45156,Women,2001503060,202202,Carryover,,9/8/22,Grey,256,A,February,Spring/Summer,79,92,0,92,44,90,13.16,49.47716,2869.05564,0.73,3908.69564,3201.30436,82%,EXIT
Clutch,Handbag Clutch Style 45156,Women,2001503060,202203,Carryover,,9/8/22,Grey,256,A,March,Spring/Summer,40,36,2,42,44,90,13.16,56.40373,1729.7492,0.77,2256.1492,1343.8508,60%,EXIT
Clutch,Handbag Clutch Style 45156,Women,2001503060,202204,Carryover,,9/8/22,Grey,256,A,April,Spring/Summer,50,42,2,52,44,90,13.16,57.1709,2200.545,0.77,2858.545,1641.455,57%,EXIT
Clutch,Handbag Clutch Style 45156,Women,2001503060,202205,Carryover,,9/8/22,Grey,256,A,May,Spring/Summer,72,37,0,72,44,90,13.16,52.381102,2823.919344,0.75,3771.439344,2708.560656,72%,EXIT
Clutch,Handbag Clutch Style 45156,Women,2001503060,202206,Carryover,,9/8/22,Grey,256,A,June,Spring/Summer,108,35,5,117,44,90,13.16,52.534725,4252.4703,0.75,5673.7503,4046.2497,71%,EXIT
Clutch,Handbag Clutch Style 45156,Women,2001503060,202207,Carryover,,9/8/22,Grey,256,A,July,Spring/Summer,91,38,9,109,44,90,13.16,56.629695,3955.742245,0.77,5153.302245,3036.697755,59%,EXIT
Clutch,Handbag Clutch Style 45156,Women,2001503060,202208,Carryover,,9/8/22,Grey,256,A,August,Fall/Winter,88,42,90,178,44,90,13.16,55.562074,3731.382512,0.76,4889.462512,3030.537488,62%,EXIT
Clutch,Handbag Clutch Style 45156,Women,2001503060,202209,Carryover,,9/8/22,Grey,256,A,September,Fall/Winter,97,114,11,119,44,90,13.16,58.158936,4364.896792,0.77,5641.416792,3088.583208,55%,EXIT
Clutch,Handbag Clutch Style 45156,Women,2001503060,202210,Carryover,,9/8/22,Grey,256,A,October,Fall/Winter,46,43,6,54,44,90,13.16,53.1675,1840.345,0.75,2445.705,1694.295,69%,EXIT
Clutch,Handbag Clutch Style 45156,Women,2001503060,202211,Carryover,,9/8/22,Grey,256,A,November,Fall/Winter,48,36,1,49,44,90,13.16,56.185657,2062.551422,0.765,2694.231422,1625.768578,60%,EXIT
Clutch,Handbag Clutch Style 45156,Women,2001503060,202212,Carryover,,9/8/22,Grey,256,A,December,Fall/Winter,67,51,2,71,44,90,13.16,53.558203,2706.679601,0.75,3588.399601,2441.600399,68%,EXIT
Clutch,Handbag Clutch Style 46859,Women,2001581721,202202,Newness,,22/11/2018,Black Metal,50,C,February,Spring/Summer,6,6,0,6,5,80,11.46,45.666428,205.238568,0.75,273.998568,206.001432,75%,ENTRY
Clutch,Handbag Clutch Style 46859,Women,2001581721,202203,Newness,,22/11/2018,Black Metal,50,C,March,Spring/Summer,1,0,0,1,5,80,11.46,28.51,17.05,0.6,28.51,51.49,181%,ENTRY
Clutch,Handbag Clutch Style 46859,Women,2001581721,202205,Newness,,22/11/2018,Black Metal,50,C,May,Spring/Summer,1,1,0,1,10,80,11.46,69.0,57.54,0.83,69.0,11.0,16%,ENTRY
Clutch,Handbag Clutch Style 46863,Women,2001581751,202202,Carryover,,30/05/2021,Black Metal,44,Tail,February,Spring/Summer,2,2,0,2,14,90,26.88,55.448333,57.136666,0.52,110.896666,69.103334,62%,EXIT
Clutch,Handbag Clutch Style 46863,Women,2001581751,202203,Carryover,,30/05/2021,Black Metal,44,Tail,March,Spring/Summer,0,0,1,1,14,90,26.88,28.51,0.0,0.0,0.0,0.0,0%,EXIT
Clutch,Handbag Clutch Style 46863,Women,2001581751,202204,Carryover,,30/05/2021,Black Metal,44,Tail,April,Spring/Summer,2,2,0,2,14,90,26.88,59.0,64.24,0.54,118.0,62.0,53%,EXIT
Clutch,Handbag Clutch Style 46863,Women,2001581751,202205,Carryover,,30/05/2021,Black Metal,44,Tail,May,Spring/Summer,9,8,1,10,18,90,26.88,50.174,209.646,0.46,451.566,358.434,79%,EXIT
Clutch,Handbag Clutch Style 46863,Women,2001581751,202206,Carryover,,30/05/2021,Black Metal,44,Tail,June,Spring/Summer,8,6,0,8,27,90,26.88,47.239166,162.873328,0.43,377.913328,342.086672,91%,EXIT
Clutch,Handbag Clutch Style 46863,Women,2001581751,202207,Carryover,,30/05/2021,Black Metal,44,Tail,July,Spring/Summer,6,5,0,6,14,90,26.88,37.968333,66.529998,0.29,227.809998,312.190002,137%,EXIT
Clutch,Handbag Clutch Style 46863,Women,2001581751,202208,Carryover,,30/05/2021,Black Metal,44,Tail,August,Fall/Winter,1,0,0,1,27,90,26.88,69.0,42.12,0.61,69.0,21.0,30%,EXIT
Clutch,Handbag Clutch Style 48671,Women,2001661147,202202,Carryover,,27/04/2022,Grey,200,Tail,February,Spring/Summer,1,7,6,7,9,65,19.18,42.148571,22.968571,0.54,42.148571,22.851429,54%,ENTRY
Clutch,Handbag Clutch Style 48671,Women,2001661147,202206,Carryover,,27/04/2022,Grey,200,Tail,June,Spring/Summer,0,6,6,6,18,65,19.18,40.98,0.0,0.0,0.0,0.0,0%,ENTRY
Clutch,Handbag Clutch Style 48671,Women,2001661147,202207,Carryover,,27/04/2022,Grey,200,Tail,July,Spring/Summer,1,1,0,1,27,65,19.18,22.31,3.13,0.14,22.31,42.69,191%,ENTRY
Clutch,Handbag Clutch Style 48671,Women,2001661147,202208,Carryover,,27/04/2022,Grey,200,Tail,August,Fall/Winter,2,1,0,2,27,65,19.18,22.31,6.26,0.14,44.62,85.38,191%,ENTRY
Clutch,Handbag Clutch Style 48691,Women,2001661951,202203,Newness,,14/06/2018,Ruby,48,Tail,March,Spring/Summer,2,2,0,2,5,85,24.54,48.47,47.86,0.49,96.94,73.06,75%,MIDDLE
Clutch,Handbag Clutch Style 48691,Women,2001661951,202207,Newness,,14/06/2018,Ruby,48,Tail,July,Spring/Summer,3,4,0,3,27,85,24.54,45.8525,63.9375,0.46,137.5575,117.4425,85%,MIDDLE
Clutch,Handbag Clutch Style 48691,Women,2001661951,202209,Newness,,14/06/2018,Ruby,48,Tail,September,Fall/Winter,1,1,0,1,31,85,24.54,44.01,19.47,0.44,44.01,40.99,93%,MIDDLE
Clutch,Handbag Clutch Style 48739,Women,2001663351,202202,Newness,,20/06/2020,Black Metal,30,Tail,February,Spring/Summer,2,2,0,2,5,80,14.43,47.9,66.94,0.7,95.8,64.2,67%,ENTRY
Clutch,Handbag Clutch Style 48739,Women,2001663351,202206,Newness,,20/06/2020,Black Metal,30,Tail,June,Spring/Summer,1,1,0,1,14,80,14.43,24.79,10.36,0.42,24.79,55.21,223%,ENTRY
Clutch,Handbag Clutch Style 50301,Women,2001717713,202205,Newness,,21/04/2021,Black Metal,238,A,May,Spring/Summer,33,33,0,33,31,85,34.24,59.657258,838.769514,0.43,1968.689514,836.310486,42%,MIDDLE
Clutch,Handbag Clutch Style 50301,Women,2001717713,202206,Newness,,21/04/2021,Black Metal,238,A,June,Spring/Summer,57,49,1,58,31,85,34.24,59.496428,1439.616396,0.42,3391.296396,1453.703604,43%,MIDDLE
Clutch,Handbag Clutch Style 50301,Women,2001717713,202207,Newness,,21/04/2021,Black Metal,238,A,July,Spring/Summer,36,26,3,39,31,85,34.24,65.62756,1129.95216,0.48,2362.59216,697.40784,30%,MIDDLE
Clutch,Handbag Clutch Style 50301,Women,2001717713,202208,Newness,,21/04/2021,Black Metal,238,A,August,Fall/Winter,19,16,0,19,27,85,34.24,59.617619,482.174761,0.43,1132.734761,482.265239,43%,MIDDLE
Clutch,Handbag Clutch Style 50301,Women,2001717713,202209,Newness,,21/04/2021,Black Metal,238,A,September,Fall/Winter,4,5,2,6,27,85,34.24,65.7675,126.11,0.48,263.07,76.93,29%,MIDDLE
Clutch,Handbag Clutch Style 50301,Women,2001717713,202210,Newness,,21/04/2021,Black Metal,238,A,October,Fall/Winter,1,1,1,2,27,85,34.24,68.88,34.64,0.5,68.88,16.12,23%,MIDDLE
Clutch,Handbag Clutch Style 50301,Women,2001717713,202211,Newness,,21/04/2021,Black Metal,238,A,November,Fall/Winter,19,16,2,21,31,85,34.24,36.2791665,9.664996,0.035,660.224996,954.775004,145%,MIDDLE
Clutch,Handbag Clutch Style 50301,Women,2001717713,202212,Newness,,21/04/2021,Black Metal,238,A,December,Fall/Winter,4,3,1,5,27,85,34.24,43.072,35.328,0.21,172.288,167.712,97%,MIDDLE
Clutch,Handbag Clutch Style 50302,Women,2001717729,202205,Carryover,,4/2/19,Black Metal,238,B,May,Spring/Summer,15,15,0,15,31,85,12.65,63.494666,762.66999,0.8,952.41999,322.58001,34%,MIDDLE
Clutch,Handbag Clutch Style 50302,Women,2001717729,202206,Carryover,,4/2/19,Black Metal,238,B,June,Spring/Summer,49,48,2,51,31,85,12.65,62.006992,2418.492608,0.8,3038.342608,1126.657392,37%,MIDDLE
Clutch,Handbag Clutch Style 50302,Women,2001717729,202207,Carryover,,4/2/19,Black Metal,238,B,July,Spring/Summer,39,32,3,42,31,85,12.65,64.953125,2039.821875,0.81,2533.171875,781.828125,31%,MIDDLE
Clutch,Handbag Clutch Style 50302,Women,2001717729,202208,Carryover,,4/2/19,Black Metal,238,B,August,Fall/Winter,15,11,2,17,31,85,12.65,65.237222,788.80833,0.81,978.55833,296.44167,30%,MIDDLE
Clutch,Handbag Clutch Style 50302,Women,2001717729,202209,Carryover,,4/2/19,Black Metal,238,B,September,Fall/Winter,5,6,1,6,31,85,12.65,64.178571,257.642855,0.8,320.892855,104.107145,32%,MIDDLE
Clutch,Handbag Clutch Style 50302,Women,2001717729,202210,Carryover,,4/2/19,Black Metal,238,B,October,Fall/Winter,2,3,1,3,27,85,12.65,65.29,105.28,0.81,130.58,39.42,30%,MIDDLE
Clutch,Handbag Clutch Style 50302,Women,2001717729,202211,Carryover,,4/2/19,Black Metal,238,B,November,Fall/Winter,24,24,2,26,31,85,12.65,40.18025,660.726,0.685,964.326,1075.674,112%,MIDDLE
Clutch,Handbag Clutch Style 50302,Women,2001717729,202212,Carryover,,4/2/19,Black Metal,238,B,December,Fall/Winter,4,4,1,5,27,85,12.65,53.368333,162.873332,0.76,213.473332,126.526668,59%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 36617,Men,2000835551,202210,Newness,Velvet,14/06/2019,Emerald,1,A,October,Fall/Winter,2,2,0,2,1,80,13.95,63.41,98.92,0.78,126.82,33.18,26%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 36694,Women,2000839116,202202,Carryover EOL,Leather,6/9/22,Ruby,263,A,February,Spring/Summer,17,66,48,66,44,175,66.92,94.344,466.208,0.29,1603.848,1371.152,85%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 36694,Women,2000839116,202203,Carryover EOL,Leather,6/9/22,Ruby,263,A,March,Spring/Summer,31,48,71,103,44,175,66.92,97.671666,953.301646,0.31,3027.821646,2397.178354,79%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 36694,Women,2000839116,202204,Carryover EOL,Leather,6/9/22,Ruby,263,A,April,Spring/Summer,56,118,131,187,44,175,66.92,101.079107,1912.909992,0.34,5660.429992,4139.570008,73%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 36694,Women,2000839116,202205,Carryover EOL,Leather,6/9/22,Ruby,263,A,May,Spring/Summer,72,121,154,226,44,175,66.92,96.042985,2096.85492,0.3,6915.09492,5684.90508,82%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 36694,Women,2000839116,202206,Carryover EOL,Leather,6/9/22,Ruby,263,A,June,Spring/Summer,51,98,113,164,44,175,66.92,98.359239,1603.401189,0.32,5016.321189,3908.678811,78%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 36694,Women,2000839116,202207,Carryover EOL,Leather,6/9/22,Ruby,263,A,July,Spring/Summer,33,55,69,102,44,175,66.92,99.201718,1065.296694,0.33,3273.656694,2501.343306,76%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 36694,Women,2000839116,202208,Carryover EOL,Leather,6/9/22,Ruby,263,A,August,Fall/Winter,25,43,60,85,44,175,66.92,99.724074,820.10185,0.33,2493.10185,1881.89815,75%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 36694,Women,2000839116,202209,Carryover EOL,Leather,6/9/22,Ruby,263,A,September,Fall/Winter,16,33,40,56,44,175,66.92,98.5975,506.84,0.32,1577.56,1222.44,77%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 36694,Women,2000839116,202210,Carryover EOL,Leather,6/9/22,Ruby,263,A,October,Fall/Winter,15,26,42,57,44,175,66.92,100.601764,505.22646,0.33,1509.02646,1115.97354,74%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 36694,Women,2000839116,202211,Carryover EOL,Leather,6/9/22,Ruby,263,A,November,Fall/Winter,50,102,114,164,44,175,66.92,84.801964,962.535688,0.215,4308.535688,4441.464312,103%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 36694,Women,2000839116,202212,Carryover EOL,Leather,6/9/22,Ruby,263,A,December,Fall/Winter,69,131,166,235,44,175,66.92,100.944671,2347.702299,0.34,6965.182299,5109.817701,73%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 36697,Women,2000839133,202202,Carryover,Vinyl,12/6/17,Ruby,24,Tail,February,Spring/Summer,2,5,3,5,9,130,44.36,90.91,93.1,0.51,181.82,78.18,43%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 36697,Women,2000839133,202203,Carryover,Vinyl,12/6/17,Ruby,24,Tail,March,Spring/Summer,3,3,0,3,5,130,44.36,96.375,156.045,0.54,289.125,100.875,35%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 36697,Women,2000839133,202205,Carryover,Vinyl,12/6/17,Ruby,24,Tail,May,Spring/Summer,4,4,0,4,27,130,44.36,86.025,166.66,0.48,344.1,175.9,51%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 36697,Women,2000839133,202207,Carryover,Vinyl,12/6/17,Ruby,24,Tail,July,Spring/Summer,1,1,0,1,19,130,44.36,74.1925,29.8325,0.4,74.1925,55.8075,75%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 36697,Women,2000839133,202210,Carryover,Vinyl,12/6/17,Ruby,24,Tail,October,Fall/Winter,2,4,2,4,5,130,44.36,104.325,119.93,0.57,208.65,51.35,25%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 36697,Women,2000839133,202211,Carryover,Vinyl,12/6/17,Ruby,24,Tail,November,Fall/Winter,1,2,2,3,44,130,44.36,90.9,46.54,0.51,90.9,39.1,43%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 36697,Women,2000839133,202212,Carryover,Vinyl,12/6/17,Ruby,24,Tail,December,Fall/Winter,2,2,0,2,1,130,44.36,85.365,82.01,0.48,170.73,89.27,52%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 40077,Women,2001114151,202202,Seasonal,Velvet,4/6/12,Yellow,281,A*,February,Spring/Summer,76,136,60,136,44,100,21.31,72.272452,3873.146352,0.71,5492.706352,2107.293648,38%,ENTRY
